MapVis
Hughes (R) v. Wilson (D)	1916	Resultate	usa.svg	colorgradientusfull.png	Wahlresultate ohne "Faithless Electors"
Republikanisch	Tendenz Republikanisch	Drittpartei	Unentschieden	Tendenz Demokratisch	Demokratisch
Republikanisch	Demokratisch
AL	Demokratisch	12	21.92	76.04
AK	NULL	0	0	0
AZ	Demokratisch	3	35.37	57.17
AR	Demokratisch	9	28.73	65.97
CA	Demokratisch	13	46.27	46.65
CO	Demokratisch	6	34.75	60.74
CT	Republikanisch	7	49.80	46.66
DE	Republikanisch	3	50.20	47.78
DC	NULL	0	0	0
FL	Demokratisch	6	18.10	69.34
GA	Demokratisch	14	7.03	79.51
HI	NULL	0	0	0
ID	Demokratisch	4	41.13	52.04
IL	Republikanisch	29	52.56	43.34
IN	Republikanisch	15	47.44	46.47
IA	Republikanisch	13	54.57	42.55
KS	Demokratisch	10	44.09	49.95
KY	Demokratisch	13	46.50	51.91
LA	Demokratisch	10	6.95	85.90
ME	Republikanisch	6	50.99	46.97
MD	Demokratisch	8	44.78	52.80
MA	Republikanisch	18	50.54	46.61
MI	Republikanisch	15	52.09	44.05
MN	Republikanisch	12	46.35	46.25
MS	Demokratisch	10	4.91	92.78
MO	Demokratisch	18	46.94	50.59
MT	Demokratisch	4	37.57	56.88
NE	Demokratisch	8	40.99	55.28
NV	Demokratisch	3	36.40	53.36
NH	Demokratisch	4	49.06	49.12
NJ	Republikanisch	14	54.40	42.68
NM	Demokratisch	3	46.64	50.20
NY	Republikanisch	45	51.53	44.51
NC	Demokratisch	12	41.71	58.10
ND	Demokratisch	5	46.34	47.84
OH	Demokratisch	24	44.18	51.86
OK	Demokratisch	10	33.21	50.59
OR	Republikanisch	5	48.47	45.90
PA	Republikanisch	38	54.26	40.22
RI	Republikanisch	5	51.08	46.00
SC	Demokratisch	9	2.42	96.71
SD	Republikanisch	5	49.80	45.91
TN	Demokratisch	12	42.70	56.31
TX	Demokratisch	20	17.45	76.92
UT	Demokratisch	4	37.82	58.78
VT	Republikanisch	4	62.43	35.22
VA	Demokratisch	12	31.83	66.99
WA	Demokratisch	7	43.89	48.13
WV	Republikanisch	8	49.38	48.44
WI	Republikanisch	13	49.39	42.80
WY	Demokratisch	3	41.86	54.62
