MapVis
Coolidge (R) v. LaFollette (P) v. Davis (D)	1924	Resultate	usa.svg	colorgradientusfull.png	Wahlresultate ohne "Faithless Electors"
Republikanisch	Tendenz Republikanisch	Progressive	Unentschieden	Tendenz Demokratisch	Demokratisch
Republikanisch	Demokratisch
AL	Demokratisch	12	27.01	67.81
AK	NULL	0	0	0
AZ	Republikanisch	3	41.26	35.47
AR	Demokratisch	9	29.28	61.21
CA	Republikanisch	13	57.20	8.23
CO	Republikanisch	6	57.02	21.98
CT	Republikanisch	7	61.54	27.53
DE	Republikanisch	3	57.70	36.80
DC	NULL	0	0	0
FL	Demokratisch	6	28.06	56.88
GA	Demokratisch	14	18.19	73.96
HI	NULL	0	0	0
ID	Republikanisch	4	47.12	16.36
IL	Republikanisch	29	58.84	23.36
IN	Republikanisch	15	55.25	38.69
IA	Republikanisch	13	55.03	16.64
KS	Republikanisch	10	61.54	23.60
KY	Republikanisch	13	48.93	45.98
LA	Demokratisch	10	20.23	76.44
ME	Republikanisch	6	72.03	21.83
MD	Republikanisch	8	45.29	41.29
MA	Republikanisch	18	62.26	24.86
MI	Republikanisch	15	75.37	13.13
MN	Republikanisch	12	51.18	6.80
MS	Demokratisch	10	7.55	89.34
MO	Republikanisch	18	49.58	43.79
MT	Republikanisch	4	42.50	19.38
NE	Republikanisch	8	47.09	29.58
NV	Republikanisch	3	41.76	21.95
NH	Republikanisch	4	59.83	34.72
NJ	Republikanisch	14	62.17	27.41
NM	Republikanisch	3	48.52	43.02
NY	Republikanisch	45	55.76	29.13
NC	Demokratisch	12	39.73	58.89
ND	Republikanisch	5	47.68	6.96
OH	Republikanisch	24	58.33	23.70
OK	Demokratisch	10	42.82	48.41
OR	Republikanisch	5	51.01	24.18
PA	Republikanisch	38	65.34	19.08
RI	Republikanisch	5	59.63	36.46
SC	Demokratisch	9	2.21	96.56
SD	Republikanisch	5	49.69	13.35
TN	Demokratisch	12	43.59	52.80
TX	Demokratisch	20	19.78	73.70
UT	Republikanisch	4	49.26	29.94
VT	Republikanisch	4	78.22	15.67
VA	Demokratisch	12	32.79	62.48
WA	Republikanisch	7	52.24	10.16
WV	Republikanisch	8	49.45	44.07
WI	Progressive	13	37.06	8.10
WY	Republikanisch	3	52.39	16.11
